class,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
jumping,0.725761116,0.267456144,-0.477551639,0.999983191,0.567042708,0.341345519,-0.331434131,0.999983788,0.776880443,0.178646296,-0.66571492,0.99646914,0.506186485,0.445883334,-0.287065446,0.973661304,0.745631993,0.06443876,-0.768243313,0.991113365,0.50549829,0.549658597,-0.433176488,0.950139642,0.742318869,0.035458237,-0.845252812,0.968294442,0.511767209,0.567058384,-0.470101684,0.879314184,0.730999768,0.034123272,-0.818104565,0.963919401,0.528882802,0.577132523,-0.521703064,0.881007969,0.729195237,0.042500675,-0.769157946,0.961692631,0.535428584,0.565057635,-0.458958089,0.874581754,0.792375267,0.499872953,-0.05233489,0.999978423,0.685136437,0.504581034,0.052279051,0.999974012,0.826132596,0.619898856,0.015676185,0.971175611,0.571054578,0.594813108,-0.301144719,0.960520327,0.930052578,0.676733851,0.716468751,0.875700116,0.703328073,0.65033102,0.426524848,0.734369934,0.949642718,0.675992668,0.786076367,0.618817389,0.721254468,0.642468691,0.502623558,0.667482853,0.969158113,0.737992764,0.695904374,0.842276037,0.72655046,0.711418748,0.43840763,0.770334184
jumping,0.439095497,0.328988224,0.086524099,0.999992967,0.362571359,0.337415338,-0.174079463,0.999998093,0.50967741,0.220718384,0.067810513,0.972768605,0.296866387,0.439735204,-0.256631792,0.990800798,0.514140427,0.09451893,-0.017407777,0.973685801,0.22574009,0.517448604,-0.361527741,0.970069289,0.511234879,0.060878333,-0.050725948,0.939350784,0.204580769,0.537049234,-0.400842249,0.940753639,0.501876712,0.056774616,-0.053428423,0.935662806,0.208650067,0.543976486,-0.421283126,0.941644788,0.502830565,0.067243516,-0.031588849,0.943593681,0.217506081,0.54119283,-0.372577071,0.93973434,0.391813278,0.587525249,0.087700605,0.999993801,0.3413831,0.583987296,-0.087397948,0.999993801,0.507591248,0.730222285,0.067218356,0.975278437,0.232210442,0.743436098,-0.128716767,0.996962607,0.593485832,0.89143008,0.121251367,0.979466081,0.11140582,0.868148088,-0.085685007,0.994056582,0.585192263,0.918399572,0.12201383,0.9401474,0.089789279,0.874321163,-0.083869241,0.970488071,0.651994884,0.925750554,0.040093563,0.967199564,0.101274759,0.935185373,-0.201453,0.985988975
jumping,0.522505522,0.281343997,-0.151328817,0.999921799,0.456482172,0.332032174,-0.288997263,0.99994266,0.574711621,0.21405983,-0.124667034,0.986615539,0.412253797,0.397282541,-0.327755392,0.998226821,0.613406479,0.148256928,-0.185197785,0.985904992,0.356030166,0.3974033,-0.417779654,0.995046139,0.624609947,0.123832792,-0.200869352,0.967060626,0.341782093,0.396677971,-0.441365272,0.987975538,0.620562375,0.119052045,-0.224775121,0.967468202,0.341914952,0.392760664,-0.464216888,0.989026248,0.617704868,0.127666324,-0.200560033,0.967925191,0.347115338,0.39296189,-0.430693239,0.987724304,0.55079931,0.47848466,0.042644247,0.999988198,0.518233001,0.496616006,-0.042596281,0.99998033,0.556897521,0.64569509,-0.022149814,0.800660968,0.538143098,0.658303976,-0.083759263,0.905458748,0.465091735,0.656332552,0.230844215,0.49137941,0.451071709,0.66463691,0.167794541,0.803206623,0.446774781,0.6413486,0.256135643,0.583405435,0.436908841,0.649953663,0.194115162,0.81489712,0.442334443,0.699711382,0.226866141,0.611146331,0.424808681,0.702405095,0.166098714,0.849297583
jumping,0.653680682,0.279017836,-0.071142159,0.999982357,0.607598484,0.298129678,-0.043814439,0.999978185,0.6870538,0.260031164,-0.103767715,0.997633815,0.576218367,0.318918824,-0.043076415,0.981986642,0.705099642,0.225966334,-0.141181841,0.995303392,0.541055739,0.326361954,-0.108755872,0.980923891,0.709164321,0.21612674,-0.15139775,0.984342575,0.531128466,0.331631541,-0.116560362,0.957364857,0.70760572,0.212700188,-0.158388957,0.98374474,0.532247066,0.331406355,-0.134626657,0.960805118,0.706024349,0.21658273,-0.146630526,0.981974781,0.535364568,0.329717994,-0.118671335,0.958406031,0.65562129,0.389438897,-0.006845813,0.999816716,0.626919389,0.386344522,0.007015766,0.99992907,0.662430406,0.43579042,-0.061843719,0.964787006,0.608490288,0.382675827,-0.221259668,0.993834972,0.657447278,0.452136725,0.113460712,0.792681098,0.621359825,0.450646996,-0.146304756,0.982209027,0.655053496,0.453620344,0.130014613,0.666276932,0.626327157,0.457423985,-0.140172541,0.928295553,0.664842308,0.474758953,0.097804859,0.806571305,0.612931609,0.475545615,-0.202975199,0.979049981
jumping,0.799487829,0.289219379,-0.245169982,0.999960065,0.692403197,0.250213504,-0.05719398,0.999939084,0.873151064,0.349707991,-0.261297107,0.997351885,0.694306731,0.161539555,-0.142920911,0.991059482,0.758604288,0.364327371,-0.269155771,0.976674795,0.762237668,0.096299887,-0.112378769,0.907527387,0.737008393,0.367418528,-0.297048569,0.935426474,0.778994441,0.085884839,-0.155025795,0.742090642,0.731135309,0.359045416,-0.291047692,0.933934093,0.787089646,0.08737269,-0.117986359,0.7277264,0.736629963,0.357498318,-0.264580518,0.927522898,0.781610191,0.091504723,-0.110324591,0.753420532,0.738575757,0.435273945,-0.060271543,0.999971867,0.664688826,0.433581531,0.060002796,0.999971628,0.698560715,0.563014925,-0.193108454,0.971865118,0.635890067,0.557813287,-0.05436603,0.931634784,0.771085858,0.497965127,0.431598365,0.444498807,0.734438777,0.494054765,0.55666405,0.305733353,0.783818603,0.488160789,0.506803453,0.375113308,0.749338806,0.486816943,0.626117826,0.415480793,0.789511323,0.509295523,0.564020574,0.479897469,0.766669393,0.507191539,0.723627925,0.347026438
jumping,0.55035913,0.447778463,-0.07144466,0.999224424,0.440712988,0.440124065,-0.318091393,0.999675274,0.621844053,0.466114461,0.13356699,0.939797938,0.333744049,0.419433117,-0.377852827,0.997642696,0.687818885,0.468944788,0.168553889,0.928765714,0.247420505,0.403131485,-0.498461664,0.992828429,0.708441734,0.469107777,0.175708205,0.876281798,0.222087175,0.393885374,-0.5262447,0.982995093,0.705711007,0.468048394,0.123583555,0.882736504,0.221568242,0.392052233,-0.567643046,0.984592259,0.697824538,0.468333036,0.145659149,0.889557302,0.229869738,0.395282537,-0.519515753,0.982725859,0.525023341,0.585270584,0.083248809,0.999016404,0.457384795,0.583264589,-0.083131015,0.999635696,0.516220927,0.684130549,0.190334991,0.833069324,0.470120043,0.685350478,-0.155644089,0.965310574,0.456773788,0.719292283,0.580715358,0.654162347,0.422948271,0.762073636,0.038109388,0.956382215,0.446465552,0.719804823,0.615804434,0.660444915,0.412389815,0.76872164,0.0518246,0.827735305,0.467703044,0.75060463,0.548808157,0.74957794,0.430357575,0.801502347,-0.113826729,0.954040945
jumping,0.483319432,0.399204522,-0.263816357,0.999998808,0.429428488,0.3883847,-0.037948918,0.999997497,0.536693454,0.419401616,-0.283506006,0.997335136,0.391604096,0.326314807,0.014882831,0.931720972,0.582858264,0.425191998,-0.285661519,0.984170556,0.356942296,0.248455882,0.020417208,0.895832717,0.601362288,0.423829436,-0.30405432,0.961159825,0.349039465,0.237169847,0.02050427,0.775206566,0.599929512,0.423896283,-0.319165051,0.964428306,0.351631671,0.234225869,0.010576468,0.773117721,0.592734993,0.424951524,-0.29210484,0.961114824,0.353668272,0.236742169,0.011904497,0.796138942,0.496552557,0.557295918,-0.072642438,0.999998212,0.469012856,0.552716553,0.07285922,0.999999404,0.504183829,0.677743375,-0.109850995,0.995425165,0.406280339,0.6435076,-0.004403328,0.995194376,0.557414055,0.593817115,0.094847851,0.930346608,0.346626997,0.733682871,0.030355772,0.993220687,0.563859403,0.581661165,0.11681585,0.840801775,0.346801162,0.754555762,0.030689372,0.976051271,0.578847766,0.601383924,0.089373827,0.899786532,0.297807753,0.711623311,-0.030629039,0.984830379
jumping,0.366533399,0.349288791,0.021930121,0.999789298,0.370240718,0.362330854,-0.20558168,0.999983072,0.380621076,0.292698354,0.043825619,0.60114342,0.387220711,0.309122562,-0.283291489,0.998333156,0.384411067,0.238847837,-0.006859805,0.815068841,0.403743416,0.251925766,-0.326526076,0.995177507,0.388224751,0.218616188,-0.019271253,0.785021603,0.409115463,0.235685706,-0.361987442,0.990630329,0.388620704,0.21867907,-0.032123711,0.783730328,0.40548569,0.232023105,-0.353675514,0.990061879,0.388024688,0.224838585,-0.016419433,0.785601795,0.404186994,0.238495842,-0.324405015,0.986552894,0.369140536,0.51836586,0.077625901,0.999945045,0.371554077,0.524292409,-0.077458471,0.999990106,0.351536363,0.551501095,0.129979193,0.748562574,0.376294822,0.644440234,-0.030251717,0.994853675,0.31326431,0.500521481,0.281118304,0.604087651,0.325798929,0.705085397,0.079747699,0.989236176,0.310047328,0.490459502,0.298503518,0.759984016,0.313760638,0.708513021,0.091540202,0.976046264,0.286117196,0.501660943,0.314023763,0.722234249,0.311564088,0.745871723,0.061853081,0.982851744
jumping,0.576818705,0.311403275,-0.189101234,0.999985456,0.475475311,0.304121524,0.088715859,0.999962568,0.653456748,0.362587214,-0.232638404,0.99925822,0.402287185,0.260818392,0.140760988,0.988438666,0.734532475,0.366901636,-0.266405135,0.996324599,0.364459604,0.175023854,0.060313582,0.985904992,0.755954027,0.36320138,-0.287405252,0.98967886,0.350257158,0.148892075,0.04924573,0.965395808,0.756024182,0.362626255,-0.313291609,0.990329504,0.352252096,0.143599123,0.025863642,0.967463732,0.748327494,0.365265191,-0.277559757,0.99004668,0.354216754,0.147113383,0.042516276,0.969655693,0.554595828,0.518578529,-0.090106003,0.999997139,0.499182284,0.523488283,0.090086631,0.999997616,0.534456968,0.699842751,-0.180782363,0.979002893,0.49452588,0.698465347,0.025588289,0.898782432,0.613665879,0.664408743,0.153909385,0.741663694,0.585751534,0.661897659,0.367441684,0.39906469,0.637359679,0.656453729,0.189846724,0.557968616,0.605393648,0.652742505,0.40336436,0.490021467,0.65303129,0.709910333,0.184522554,0.767573059,0.61827451,0.700776935,0.437722623,0.502252877
jumping,0.590684474,0.217758864,0.359989762,0.999981642,0.397254199,0.235574037,-0.227984294,0.999989271,0.736400545,0.206066579,0.142432183,0.866807163,0.385499954,0.308151424,-0.718666315,0.99582088,0.753886759,0.077288032,-0.304145545,0.911053181,0.494684845,0.226609319,-0.970371604,0.988736808,0.777420998,0.048773468,-0.356824726,0.858700752,0.529179931,0.211286783,-1.054620743,0.970954061,0.772754669,0.043375939,-0.349927336,0.850071967,0.519792199,0.203787506,-0.994937956,0.966380596,0.760535955,0.054335445,-0.318053454,0.841393054,0.51557976,0.205803141,-0.948086262,0.948863626,0.599117875,0.482826024,0.155969918,0.999999404,0.473278761,0.482504785,-0.156564668,0.999998808,0.70437783,0.67615658,-0.162929475,0.97355938,0.423938841,0.703425288,-0.476069272,0.984808207,0.57136178,0.59967643,0.689382732,0.335246891,0.308597803,0.565244675,0.37073788,0.593697369,0.539279044,0.56939441,0.787216187,0.329979062,0.288957447,0.537685394,0.468171686,0.540604293,0.538577855,0.641287684,0.908782542,0.337246269,0.268039763,0.618510127,0.563491225,0.601536632
jumping,0.541251421,0.269272149,-0.15451546,0.999994755,0.444590867,0.274085343,0.164293304,0.999985576,0.636030316,0.286880106,-0.214686707,0.998908281,0.402746558,0.230192274,0.245509207,0.919458389,0.728852272,0.287494332,-0.254531711,0.991967618,0.404539227,0.175051466,0.287599415,0.861168265,0.750032187,0.284334064,-0.270586789,0.97848618,0.399760664,0.162129417,0.300571442,0.720585227,0.749285936,0.284291118,-0.29423064,0.97997427,0.404303849,0.16216822,0.302471131,0.711370826,0.741155446,0.286576897,-0.264055014,0.978914857,0.407472283,0.16646485,0.285485774,0.731285453,0.543634593,0.404947579,-0.109603807,0.999899626,0.493505657,0.404766262,0.109656781,0.999976516,0.506186187,0.469943941,-0.301336318,0.995649517,0.357885987,0.397533298,-0.124877945,0.997246504,0.546983123,0.46379894,0.013415395,0.894597471,0.479032844,0.485340387,-0.134144291,0.99306494,0.552830994,0.456321508,0.051602297,0.817831576,0.506125331,0.497664124,-0.137226701,0.975241363,0.547262907,0.476199895,0.041310973,0.859988332,0.463529557,0.505779147,-0.223374933,0.981328964
jumping,0.754600585,0.232805431,-0.192141175,0.999938607,0.587849975,0.230133891,-0.159038812,0.999902606,0.755645514,0.401588738,-0.121774152,0.959131598,0.560069382,0.382574677,-0.062086217,0.935203373,0.782673597,0.548721254,-0.234084502,0.850947499,0.518399656,0.515841007,-0.185030311,0.844439924,0.807871163,0.56908828,-0.268554926,0.783109069,0.493457556,0.547490776,-0.219283506,0.795376837,0.800924599,0.569961011,-0.328139961,0.79495436,0.503634036,0.549818933,-0.281604528,0.809258819,0.785766721,0.563327909,-0.25850755,0.785577118,0.514798641,0.542294621,-0.21099034,0.791906834,0.707001805,0.493714213,-0.032283634,0.999940395,0.620419323,0.488927692,0.032134011,0.99991715,0.66434747,0.686271966,-0.255134761,0.96542716,0.584837079,0.678077281,-0.199720219,0.938381493,0.708143175,0.769285738,0.165419713,0.742517233,0.687494755,0.760230899,0.255954742,0.604850888,0.724940538,0.777301729,0.206531554,0.539881766,0.706836164,0.772878766,0.298677683,0.499499828,0.706600308,0.867344201,0.133025944,0.719138384,0.69171083,0.838242531,0.237473711,0.585532904
jumping,0.611880302,0.209332556,-0.4222022,0.999998808,0.72197473,0.186316594,0.208132923,0.999992967,0.450635582,0.23032403,-0.617258489,0.9997558,0.81404978,0.200251535,0.490323424,0.923628747,0.308870524,0.188004151,-0.564497352,0.998035014,0.858915806,0.267359018,0.627075076,0.873497784,0.264427304,0.181619018,-0.618029058,0.994329631,0.889714837,0.278940469,0.679540873,0.801857173,0.264086574,0.178392082,-0.582299411,0.99353385,0.884659111,0.279298842,0.636873126,0.788642645,0.279888898,0.180307597,-0.54584682,0.989217162,0.872396469,0.275233299,0.61714828,0.735471845,0.738573015,0.384659469,-0.191865399,0.999998569,0.739344716,0.364605993,0.192296416,0.999992967,0.760861218,0.527249873,-0.149470612,0.99911207,0.492071897,0.339660615,0.227110922,0.967510939,0.839479029,0.647774637,0.068800054,0.998219073,0.212465703,0.369985282,0.318642676,0.988898098,0.85873574,0.662930667,0.092041396,0.994354725,0.192853928,0.386294812,0.321133912,0.987306118,0.788719714,0.688325882,-0.003323774,0.996217906,0.149469733,0.330587745,0.265877962,0.988319755
jumping,0.448340714,0.407921255,-0.624038517,0.999999523,0.326639473,0.439672351,-0.599660635,0.999997497,0.476797938,0.506724536,-0.643887579,0.969360352,0.357421994,0.518361509,-0.594020307,0.875650764,0.451947421,0.590252578,-0.787183404,0.933995724,0.415119529,0.596602738,-0.669316888,0.805663586,0.454244018,0.612019897,-0.858385801,0.905873716,0.420847535,0.618715227,-0.720038354,0.759707689,0.445415497,0.611282289,-0.884117544,0.903313756,0.427602232,0.616740644,-0.761867881,0.768093288,0.44252193,0.604295015,-0.803375065,0.884261787,0.425676733,0.608546376,-0.688268065,0.755813479,0.462810099,0.521900237,-0.006643985,0.999999285,0.378247142,0.515405178,0.006688436,0.999996066,0.592369854,0.556562185,-0.059258092,0.98980999,0.228330836,0.5368523,-0.146339998,0.963621974,0.745441675,0.615804315,0.028255129,0.986842215,0.063009679,0.589426816,-0.129177839,0.985607147,0.756393313,0.630906463,0.036202315,0.93296361,0.043657482,0.599980175,-0.128369078,0.9664011,0.812240899,0.626988471,-0.08010035,0.976930261,0.003101885,0.550048828,-0.229228139,0.982095063
jumping,0.551847517,0.27359581,0.107577786,0.999635935,0.561867237,0.283965409,-0.197665393,0.999969602,0.51031816,0.379073322,0.144356713,0.094377048,0.514132023,0.380540699,-0.244895518,0.978717566,0.459527671,0.455349892,0.119342498,0.185346246,0.454757094,0.466256976,-0.238863274,0.854857564,0.448400974,0.486786813,0.123086408,0.187841102,0.437038273,0.49296093,-0.266899079,0.794430315,0.449861556,0.48292464,0.101682663,0.182187587,0.436737478,0.49503392,-0.26414302,0.782703221,0.45404169,0.476386577,0.107320808,0.180381417,0.442480445,0.4907749,-0.237826124,0.751529455,0.591681421,0.491484433,0.113489389,0.999978781,0.597143531,0.50829035,-0.113371007,0.999985337,0.559392512,0.641197264,0.099239275,0.253884017,0.585161984,0.683319509,-0.154998198,0.911717117,0.468340784,0.576254368,0.24793689,0.321557552,0.452858567,0.607927799,-0.026170371,0.889047444,0.460585892,0.558257103,0.264445901,0.501298666,0.439111769,0.568875313,-0.013506417,0.894254804,0.437047482,0.579696238,0.288612008,0.437607884,0.413173109,0.637245297,-0.0205364,0.892340183
jumping,0.59145385,0.221832231,-0.128396422,0.999953032,0.475165963,0.206773072,-0.445160627,0.999982834,0.501938343,0.269365519,0.182261392,0.244473115,0.346878201,0.224840865,-0.576349318,0.972638011,0.455554157,0.337949246,0.437028021,0.22585313,0.193922564,0.220094323,-0.703657627,0.8900159,0.444790661,0.362709731,0.487282217,0.218416318,0.158808917,0.210687786,-0.722072244,0.845913708,0.443987399,0.361825496,0.436811268,0.222869158,0.155191094,0.209254533,-0.761706233,0.858305693,0.445170522,0.356149197,0.424621493,0.230819181,0.168256342,0.215759128,-0.724021971,0.849120021,0.461063802,0.387382537,0.115301445,0.999989986,0.376626521,0.366969347,-0.114929765,0.999994159,0.575110257,0.470820874,-0.225504786,0.958377898,0.370524704,0.40223968,-0.716569602,0.991834998,0.640065968,0.61360085,-0.125681505,0.965058506,0.282835722,0.50321269,-0.599757612,0.990201771,0.632777572,0.640482903,-0.119206078,0.946643531,0.265809715,0.507957697,-0.58715111,0.962489605,0.719366431,0.615928471,-0.217795074,0.976230741,0.2685664,0.545233071,-0.724710464,0.99028182
jumping,0.520905554,0.451346576,-0.020681387,0.999955893,0.43484658,0.438513398,-0.038964737,0.999918938,0.582173288,0.471282303,-0.041475721,0.998131096,0.37445429,0.414999306,-0.068337627,0.998717666,0.637528419,0.475013822,-0.133861616,0.996340692,0.332159162,0.3704364,-0.171702504,0.99772042,0.652751565,0.46836862,-0.155988678,0.98811686,0.323506236,0.349897832,-0.20148921,0.990811884,0.653022766,0.465556681,-0.182481289,0.988662899,0.32508564,0.345540792,-0.216751307,0.991459012,0.648360968,0.468764603,-0.150616348,0.989767015,0.328043312,0.353187174,-0.184771463,0.99251008,0.496688783,0.640299499,0.002010375,0.999965072,0.443699896,0.641309142,-0.001737398,0.999929667,0.525123715,0.80500114,-0.046911638,0.999512792,0.433738917,0.802513778,-0.015884554,0.999292612,0.549445212,0.942054868,0.072147645,0.999389529,0.408347815,0.875987053,0.206045166,0.994103611,0.548107207,0.954542518,0.078275606,0.947564244,0.409661502,0.88198179,0.224400714,0.840843201,0.570241094,0.997816682,-0.038784336,0.997582912,0.393483043,0.943053305,0.149227038,0.989767492
jumping,0.60292387,0.282782793,-0.049404319,0.998262107,0.456458986,0.283818424,-0.290140897,0.998569965,0.692375302,0.1879085,-0.115621641,0.957568467,0.404298484,0.181403205,-0.464242816,0.995954752,0.756511331,0.104860932,-0.230079651,0.953436613,0.336154699,0.085651301,-0.578319728,0.990695,0.785255194,0.087390691,-0.278639972,0.913607478,0.309711754,0.064111233,-0.655832529,0.974548578,0.781138957,0.08246389,-0.317627043,0.914351881,0.315591931,0.061197221,-0.651183128,0.974763155,0.770462751,0.089498967,-0.263708323,0.92840898,0.324499846,0.069599509,-0.589692116,0.975016236,0.565764368,0.502166033,0.063322306,0.999888539,0.471346498,0.494561285,-0.063856661,0.999884009,0.567557096,0.653276682,-0.05219901,0.832360089,0.48914668,0.645279348,-0.199348837,0.93899864,0.505895197,0.634598553,0.818343222,0.177929074,0.436216176,0.630924523,0.681554377,0.224510312,0.503138781,0.605473042,0.915841699,0.206323996,0.433373928,0.614866376,0.780115962,0.23519735,0.484235138,0.650028706,0.956801534,0.192080691,0.444892943,0.668512344,0.834513664,0.227906734
